property_type,place_with_parent_names,lat-lon,area_m2,price_usd
house,|Colombia|Bogotá D.C|Suba|,"4.72,-74.079",254.0,526738.74
house,|Colombia|Bogotá D.C|Suba|,"4.701,-74.074",289.0,226227.53
house,|Colombia|Bogotá D.C|Usaquén|,"4.732,-74.037",104.0,141814.27
house,|Colombia|Bogotá D.C|Suba|,"4.721,-74.075",198.0,320770.38
house,|Colombia|Atlántico|Barranquilla|,"11.014,-74.824",145.0,185709.17
house,|Colombia|Bogotá D.C|Chapinero|,"4.679,-74.049",120.0,263369.37
house,|Colombia|Cundinamarca|Sopó|,"4.897,-73.925",400.0,422066.3
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.579,-74.146",350.0,269447.12
house,|Colombia|Cundinamarca|Chía|,"4.856,-74.064",190.0,136749.48
house,|Colombia|Bogotá D.C|Suba|,"4.711,-74.072",71.0,131684.68
house,|Colombia|Bogotá D.C|Chapinero|,"4.674,-74.057",130.0,320770.38
house,|Colombia|Bogotá D.C|Suba|,"4.7,-74.061",178.0,219474.47
house,|Colombia|Bogotá D.C|Usaquén|,"4.732,-74.046",216.0,252902.12
house,|Colombia|Cundinamarca|Tenjo|,"4.816,-74.198",300.0,472714.25
house,|Colombia|Bogotá D.C|Chapinero|,"4.672,-74.057",86.0,202591.82
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",275.0,266745.9
house,|Colombia|Bogotá D.C|Chapinero|,"4.615,-74.064",135.0,192462.23
house,|Colombia|Cundinamarca|Chía|,"4.856,-74.054",252.0,270122.43
house,|Colombia|Bogotá D.C|Kennedy|,"4.643,-74.16",278.0,128274.39
house,|Colombia|Antioquia|Medellín|El Poblado|,"6.216,-75.567",148.0,140092.24
house,|Colombia|Bogotá D.C|Usaquén|,"4.761,-74.043",77.0,84413.26
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.034",95.0,405183.64
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.539",260.0,135061.21
apartment,|Colombia|Bogotá D.C|,"4.5973185,-74.1169606",99.0,66823.23
house,|Colombia|Bogotá D.C|Kennedy|,"4.641,-74.158",150.0,108048.97
house,|Colombia|Bogotá D.C|Suba|,"4.728,-74.072",300.0,574010.17
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.041",198.0,310640.79
house,|Colombia|Atlántico|Barranquilla|,"10.99,-74.82",106.0,112432.54
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.67,-74.078",298.0,540244.86
house,|Colombia|Valle del Cauca|Cali|,"3.386,-76.52",300.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.687,-74.044",142.0,201916.51
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.048",72.0,134385.91
house,|Colombia|Cundinamarca|Cajicá|,"4.898,-74.04",290.0,330899.98
house,|Colombia|Atlántico|Barranquilla|,"11.019,-74.809",216.0,108048.97
house,|Colombia|Atlántico|Barranquilla|,"11.011,-74.808",250.0,405183.64
house,|Colombia|Bogotá D.C|Usaquén|,"4.728,-74.038",101.0,119866.82
house,|Colombia|Atlántico|Barranquilla|,"11.01,-74.814",156.0,213329.19
house,|Colombia|Bogotá D.C|Chapinero|,"4.679,-74.041",125.0,314017.32
house,|Colombia|Bogotá D.C|Usaquén|,"4.731,-74.036",70.0,108048.97
house,|Colombia|Atlántico|Barranquilla|,"11.015,-74.82",218.0,311070.12
house,|Colombia|Bogotá D.C|Bosa|,"4.608,-74.179",101.0,158696.92
house,|Colombia|Bogotá D.C|Suba|,"4.742,-74.099",162.0,175579.58
house,|Colombia|Bogotá D.C|Chapinero|,"4.676,-74.041",75.0,178956.11
house,|Colombia|Bogotá D.C|Suba|,"4.740881,-74.08381",290.0,360002.05
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.675,-74.054",148.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.031",359.0,472714.25
house,|Colombia|Bogotá D.C|Suba|,"4.701,-74.057",150.0,295443.03
house,|Colombia|Cundinamarca|La Vega|,"5.0,-74.34",83.0,118178.56
house,|Colombia|Valle del Cauca|Cali|,"3.449,-76.532",300.0,302199.47
house,|Colombia|Valle del Cauca|Cali|,"3.378,-76.542",261.0,94542.85
house,|Colombia|Bogotá D.C|,"4.7442056,-74.1054307",290.0,154286.59
house,|Colombia|Bogotá D.C|Usaquén|,"4.708,-74.029",140.0,438948.95
house,|Colombia|Antioquia|La Ceja|,"6.030587,-75.431748",143.0,185709.17
apartment,|Colombia|Cundinamarca|,"4.6811010732,-74.0427798621",118.0,195429.68
house,|Colombia|Bolívar|Cartagena|,"10.411,-75.538",175.0,175579.58
house,|Colombia|Bogotá D.C|Suba|,"4.699,-74.078",252.0,438948.95
house,|Colombia|Bolívar|Cartagena|,"10.413,-75.457",325.0,270122.43
house,|Colombia|Bogotá D.C|Usaquén|,"4.727,-74.03",306.0,371418.34
house,|Colombia|Bogotá D.C|Usaquén|,"4.715,-74.036",149.0,210695.49
house,|Colombia|Bogotá D.C|Suba|,"4.713,-74.074",224.0,300511.2
apartment,|Colombia|Magdalena|Santa Marta|,,86.0,87789.79
house,|Colombia|Santander|Floridablanca|,"7.069655,-73.112876",160.0,165449.99
house,|Colombia|Atlántico|Barranquilla|,"11.016,-74.828",162.0,239733.65
house,|Colombia|Atlántico|Barranquilla|,"11.003,-74.835",123.0,74283.66
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.036",278.0,310640.79
house,|Colombia|Atlántico|Barranquilla|,"11.015,-74.82",138.0,201060.8
house,|Colombia|Bogotá D.C|Chapinero|,"4.676,-74.045",136.0,320770.38
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.624,-74.076",417.0,422066.3
house,|Colombia|Atlántico|Barranquilla|,"11.002,-74.828",261.0,405183.64
house,|Colombia|Antioquia|Medellín|El Poblado|,"6.238,-75.591",105.0,79348.46
house,|Colombia|Bogotá D.C|Engativa|,"4.7,-74.096",186.0,256616.31
house,|Colombia|Bogotá D.C|Suba|,"4.739,-74.095",78.0,94542.85
house,|Colombia|Cundinamarca|Chía|,"4.879,-74.063",183.0,192462.23
house,|Colombia|Quindío|Armenia|,"4.559,-75.654",110.0,77660.19
house,|Colombia|Cundinamarca|Cajicá|,"4.92,-74.027",190.0,216097.94
house,|Colombia|Bogotá D.C|Usaquén|,"4.719,-74.039",162.0,253239.78
house,|Colombia|Cundinamarca|Cajicá|,"4.896,-74.033",284.0,330899.98
house,|Colombia|Atlántico|Barranquilla|,"10.999,-74.83",89.0,99607.64
house,|Colombia|Bogotá D.C|,"4.7386684,-74.0929959",235.0,154286.59
house,|Colombia|Cundinamarca|La Calera|,"4.721,-73.969",240.0,222851.0
house,|Colombia|Bogotá D.C|Puente Aranda|,"4.627,-74.12",160.0,219474.47
house,|Colombia|Bogotá D.C|Suba|,"4.696,-74.082",74.0,101295.91
house,|Colombia|Atlántico|Barranquilla|,"11.007,-74.808",200.0,219474.47
house,|Colombia|Bogotá D.C|Chapinero|,"4.672,-74.055",110.0,249863.25
house,|Colombia|Atlántico|Juan de Acosta|,"10.799,-74.921",212.0,175039.33
house,|Colombia|Antioquia|Envigado|,"6.17,-75.587",300.0,334276.51
house,|Colombia|Bogotá D.C|Suba|,"4.726,-74.097",269.0,438948.95
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",75.0,126619.89
house,|Colombia|Bogotá D.C|Suba|,"4.766,-74.067",400.0,455831.6
house,|Colombia|Cundinamarca|Chía|,"4.866,-74.049",145.0,124931.62
house,|Colombia|Caldas|Manizales|,"5.063,-75.513",186.0,77660.19
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.05",73.0,114802.03
house,|Colombia|Bogotá D.C|Usaquén|,"4.691,-74.05",110.0,167138.25
house,|Colombia|Bogotá D.C|Kennedy|,"4.623,-74.14",174.0,109737.23
house,|Colombia|Bogotá D.C|Chapinero|,"4.671,-74.057",87.0,202591.82
house,|Colombia|Bogotá D.C|Kennedy|,"4.612,-74.173",260.0,438948.95
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",144.0,199215.29
house,|Colombia|Bogotá D.C|Ciudad Bolívar|,"4.559,-74.141",382.0,70907.13
house,|Colombia|Bogotá D.C|Usaquén|,"4.724,-74.028",76.0,121555.09
house,|Colombia|Bogotá D.C|Usaquén|,"4.7,-74.028",220.0,405183.64
house,|Colombia|Atlántico|Barranquilla|,"11.012,-74.837",160.0,158696.92
house,|Colombia|Bogotá D.C|Usaquén|,"4.687,-74.053",76.0,124931.62
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.004,-74.807",146.0,118178.56
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.04",110.0,304563.04
house,|Colombia|Cundinamarca|Girardot|,"4.322,-74.768",353.0,438948.95
house,|Colombia|Bogotá D.C|Suba|,"4.698,-74.059",350.0,405183.64
house,|Colombia|Cundinamarca|Sibaté|,"4.483,-74.267",100.0,337653.04
house,|Colombia|Cundinamarca|Chía|,"4.875,-74.07",94.0,128308.15
house,|Colombia|Cundinamarca|Chía|,"4.884,-74.032",166.0,303887.73
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",78.0,87789.79
house,|Colombia|Cundinamarca|Chía|,"4.85,-74.052",124.0,121521.32
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",76.0,74283.66
house,|Colombia|Atlántico|Barranquilla|,"10.999,-74.798",91.0,134382.69
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",117.0,149242.64
house,|Colombia|Atlántico|Barranquilla|,"10.999,-74.808",111.0,94542.85
house,|Colombia|Bogotá D.C|Suba|,"4.759,-74.059",157.0,128308.15
house,|Colombia|Atlántico|Barranquilla|,"10.971,-74.832",190.0,243110.18
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.036",100.0,128308.15
house,|Colombia|Bogotá D.C|Suba|,"4.795,-74.06",174.0,239733.65
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.789",90.0,93058.46
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.038",174.0,283628.55
house,|Colombia|Magdalena|Santa Marta|,"11.24,-74.211",128.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.683,-74.049",67.0,163761.72
house,|Colombia|Bogotá D.C|Chapinero|,"4.679,-74.039",150.0,401807.11
house,|Colombia|Bogotá D.C|Usaquén|,"4.766,-74.032",439.0,150221.83
house,|Colombia|Atlántico|Puerto Colombia|,"11.014,-74.943",120.0,121555.09
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",98.0,111425.5
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.823",136.0,149608.99
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.809",124.0,185709.17
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.82",68.0,69218.87
house,|Colombia|Valle del Cauca|Cali|,"3.464,-76.524",250.0,330899.98
house,|Colombia|Atlántico|Barranquilla|,"11.023,-74.816",68.0,74283.66
house,|Colombia|Bogotá D.C|Usaquén|,"4.716,-74.042",420.0,438948.95
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.821",108.0,94542.85
house,|Colombia|Bogotá D.C|Usaquén|,"4.683,-74.051",172.0,327523.45
house,|Colombia|Atlántico|Barranquilla|,"10.973,-74.811",138.0,204196.68
house,|Colombia|Bogotá D.C|Usaquén|,"4.726,-74.025",305.0,574010.17
house,|Colombia|Bogotá D.C|Engativa|,"4.702,-74.09",120.0,104672.44
house,|Colombia|Atlántico|Puerto Colombia|,"11.024,-74.862",107.0,99945.3
house,|Colombia|Bogotá D.C|Suba|,"4.753,-74.057",86.0,131684.78
house,|Colombia|Cundinamarca|Chía|,"4.835,-74.025",200.0,334276.51
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.03",72.0,129996.42
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.033",105.0,444851.16
house,|Colombia|Bogotá D.C|Chapinero|,"4.674,-74.047",132.0,422066.3
house,|Colombia|Bogotá D.C|Usaquén|,"4.726,-74.031",112.0,162073.45
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.053",265.0,455831.6
house,|Colombia|Bogotá D.C|Suba|,"4.746,-74.069",215.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.694,-74.033",130.0,371418.34
house,|Colombia|Valle del Cauca|Cali|,"3.486,-76.525",341.0,135061.21
apartment,|Colombia|Cundinamarca|,"4.7228000327,-74.025611413",229.0,360002.05
house,|Colombia|Bogotá D.C|Suba|,"4.747,-74.055",90.0,97919.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.714,-74.031",196.0,334276.51
house,|Colombia|Bogotá D.C|Usaquén|,"4.689,-74.043",84.0,141814.27
house,|Colombia|Valle del Cauca|Cali|,"3.471,-76.546",300.0,151943.86
house,|Colombia|Bogotá D.C|Usaquén|,"4.727,-74.031",95.0,124931.62
house,|Colombia|Bogotá D.C|Kennedy|,"4.623,-74.148",200.0,121555.09
house,|Colombia|Atlántico|Barranquilla|,"11.023,-74.858",302.0,303887.73
house,|Colombia|Bogotá D.C|Chapinero|,"4.651,-74.052",173.0,432195.89
house,|Colombia|Bogotá D.C|Chapinero|,"4.685,-74.047",146.0,202591.82
house,|Colombia|Cundinamarca|Cajicá|,"4.921,-74.024",92.0,65842.34
house,|Colombia|Bogotá D.C|Usaquén|,"4.704,-74.033",78.0,135061.21
house,|Colombia|Valle del Cauca|Cali|,"3.456,-76.538",322.0,185709.17
house,|Colombia|Bogotá D.C|Chapinero|,"4.674,-74.055",82.0,178956.11
house,|Colombia|Atlántico|Barranquilla|,"11.014,-74.811",249.0,234500.03
house,|Colombia|Cundinamarca|Sopó|,"4.909,-73.941",300.0,506479.56
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.011,-74.814",182.0,202591.82
house,|Colombia|Antioquia|Medellín|Castilla|,,250.0,270122.43
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.644,-74.07",350.0,270122.43
house,|Colombia|Bogotá D.C|Santa Fe|,"4.587,-74.082",320.0,371418.34
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.7,-74.053",150.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.047",170.0,231292.33
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",146.0,123243.36
house,|Colombia|Bogotá D.C|Suba|,"4.705,-74.061",107.0,135061.21
house,|Colombia|Valle del Cauca|Cali|,"3.421,-76.508",180.0,94542.85
house,|Colombia|Atlántico|Barranquilla|,"11.012,-74.809",110.0,122902.45
house,|Colombia|Bogotá D.C|Usaquén|,"4.699,-74.044",150.0,253408.6
house,|Colombia|Bogotá D.C|Usaquén|,"4.737,-74.038",158.0,165449.99
house,|Colombia|Valle del Cauca|Cali|,"3.466,-76.534",183.0,97919.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.041",115.0,192462.23
house,|Colombia|Atlántico|Barranquilla|,"10.991,-74.817",207.0,192462.23
house,|Colombia|San Andrés Providencia y Santa Catalina|Providencia|,,240.0,212721.41
house,|Colombia|Cundinamarca|Suesca|,"5.107,-73.786",158.0,185709.17
house,|Colombia|Valle del Cauca|Cali|,"3.363,-76.529",237.0,185709.17
house,|Colombia|Atlántico|Puerto Colombia|,"11.001,-74.951",107.0,104672.44
house,|Colombia|Bogotá D.C|Usaquén|,"4.734,-74.043",98.0,128308.15
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.674,-74.063",444.0,455831.6
house,|Colombia|Atlántico|Barranquilla|,"11.012,-74.824",147.0,118178.56
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",250.0,195838.76
house,|Colombia|Bogotá D.C|Usaquén|,"4.711,-74.027",187.0,472714.25
house,|Colombia|Valle del Cauca|Cali|,"3.389,-76.528",110.0,94542.85
house,|Colombia|Bogotá D.C|Chapinero|,"4.678,-74.044",90.0,282953.24
house,|Colombia|Bogotá D.C|Usaquén|,"4.679,-74.049",144.0,293758.14
house,|Colombia|Valle del Cauca|Cali|,"3.457,-76.522",270.0,97919.38
house,|Colombia|Bogotá D.C|Suba|,"4.656,-74.053",192.0,574010.17
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.69,-74.062",102.0,134385.91
house,|Colombia|Atlántico|Barranquilla|,"11.006,-74.816",144.0,204280.08
house,|Colombia|Bogotá D.C|Suba|,"4.738,-74.076",350.0,371418.34
house,|Colombia|Antioquia|Medellín|El Poblado|,"6.209,-75.562",162.0,148398.51
house,|Colombia|Bogotá D.C|Usaquén|,"4.717,-74.029",250.0,489596.9
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.675,-74.055",89.0,215760.29
house,|Colombia|Bogotá D.C|Suba|,"4.725,-74.077",187.0,354535.69
house,|Colombia|Atlántico|Barranquilla|,"10.985,-74.8",83.0,65842.34
house,|Colombia|Bogotá D.C|Suba|,"4.737,-74.058",111.0,185709.17
house,|Colombia|Atlántico|Barranquilla|,"11.002,-74.823",107.0,121555.09
house,|Colombia|Atlántico|Barranquilla|,"10.991,-74.818",170.0,141814.27
house,|Colombia|Atlántico|Barranquilla|,"10.979,-74.808",128.0,118178.56
house,|Colombia|Cundinamarca|Anapoima|,"4.55,-74.536",243.0,405183.64
house,|Colombia|Valle del Cauca|Cali|,"3.443,-76.554",68.0,84413.26
house,|Colombia|Bogotá D.C|Suba|,"4.72,-74.061",122.0,141814.27
house,|Colombia|Cundinamarca|Cajicá|,"4.909,-74.016",250.0,557127.51
house,|Colombia|Valle del Cauca|Jamundí|,"3.262,-76.541",345.0,320770.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.722,-74.048",97.0,162073.45
house,|Colombia|Bogotá D.C|Fontibón|,"4.672,-74.119",292.0,243110.18
house,|Colombia|Bogotá D.C|Chapinero|,"4.661,-74.048",202.0,452455.07
apartment,|Colombia|Antioquia|,"6.057394,-75.502792",79.0,97919.38
house,|Colombia|Valle del Cauca|La Cumbre|,"3.65,-76.569",350.0,253239.78
house,|Colombia|Bogotá D.C|Suba|,"4.756,-74.07",150.0,219474.47
house,|Colombia|Valle del Cauca|Cali|,"3.436,-76.512",290.0,101295.91
house,|Colombia|Atlántico|Barranquilla|,"11.019,-74.812",77.0,79348.46
house,|Colombia|Bogotá D.C|Chapinero|,"4.643,-74.057",89.0,209344.88
house,|Colombia|Atlántico|Barranquilla|,"11.016,-74.818",179.0,216773.25
house,|Colombia|Valle del Cauca|Cali|,"3.406,-76.509",326.0,62803.46
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.82",93.0,91166.32
house,|Colombia|Antioquia|Medellín|,"6.211,-75.571",132.0,202591.82
house,|Colombia|Tolima|Carmen de Apicalá|,,230.0,303887.73
house,|Colombia|Bogotá D.C|Ciudad Bolívar|,"4.595,-74.172",106.0,64154.07
house,|Colombia|Valle del Cauca|Cali|,"3.41,-76.496",116.0,99607.64
house,|Colombia|Bolívar|Cartagena|,,160.0,236357.12
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.053",275.0,567257.1
house,|Colombia|Quindío|Circasia|,"4.616,-75.636",312.0,506479.56
house,|Colombia|Atlántico|Barranquilla|,"10.978,-74.797",150.0,94542.85
house,|Colombia|Bogotá D.C|Chapinero|,"4.68,-74.045",80.0,165449.99
house,|Colombia|Bogotá D.C|Suba|,"4.7,-74.073",366.0,270122.43
house,|Colombia|Bogotá D.C|La Candelaria|,"4.598,-74.076",76.0,226396.02
house,|Colombia|Bogotá D.C|Usaquén|,"4.716,-74.03",76.0,111425.5
house,|Colombia|Antioquia|Medellín|,,176.0,97919.38
house,|Colombia|Atlántico|Barranquilla|,"10.987,-74.79",94.0,92044.21
house,|Colombia|Bogotá D.C|Los Mártires|,"4.62,-74.085",74.0,101295.91
house,|Colombia|Bogotá D.C|Usaquén|,"4.74,-74.049",360.0,263369.37
house,|Colombia|Valle del Cauca|Jamundí|,"3.267,-76.55",400.0,219474.47
house,|Colombia|Caldas|Manizales|,"5.059,-75.486",180.0,101295.91
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.028",119.0,227915.8
house,|Colombia|Atlántico|Barranquilla|,"10.991,-74.827",350.0,405183.64
house,|Colombia|Bolívar|Cartagena|,"10.446,-75.518",148.0,506479.56
house,|Colombia|Antioquia|Medellín|Belén|,"6.2312899,-75.6006207",200.0,188572.5
apartment,|Colombia|Magdalena|Santa Marta|,"11.203423,-74.225131",136.0,136749.48
house,|Colombia|Valle del Cauca|Palmira|,"3.546,-76.318",420.0,165449.99
house,|Colombia|Bogotá D.C|Usaquén|,"4.692,-74.041",229.0,405183.64
house,|Colombia|Atlántico|Barranquilla|,"11.019,-74.822",116.0,135061.21
house,|Colombia|Atlántico|Barranquilla|,"10.958,-74.795",319.0,191280.44
house,|Colombia|Bogotá D.C|Chapinero|,"4.595,-74.083",210.0,354535.69
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.681,-74.077",92.0,108724.27
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.819",143.0,192045.83
house,|Colombia|Bogotá D.C|Usaquén|,"4.732,-74.042",138.0,303887.73
house,|Colombia|Bogotá D.C|Usaquén|,"4.687,-74.038",87.0,204280.08
house,|Colombia|Bogotá D.C|Suba|,"4.715,-74.082",166.0,276875.49
house,|Colombia|Quindío|Armenia|,"4.558,-75.655",170.0,131684.68
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",125.0,91166.32
house,|Colombia|Bogotá D.C|Kennedy|,"4.639,-74.173",225.0,310640.79
apartment,|Colombia|Antioquia|,"6.057394,-75.502792",66.0,106360.7
apartment,|Colombia|Bogotá D.C|La Candelaria|,"4.5981,-74.07603",120.0,175579.58
house,|Colombia|Cundinamarca|Cajicá|,"4.92,-74.027",128.0,148567.33
house,|Colombia|Antioquia|Medellín|,"6.253,-75.565",230.0,195838.76
house,|Colombia|Antioquia|,"6.057394,-75.502792",200.0,270122.43
house,|Colombia|Bogotá D.C|Suba|,"4.707,-74.078",182.0,287005.08
house,|Colombia|Antioquia|Retiro|,"6.057,-75.503",350.0,354535.69
house,|Colombia|Atlántico|Barranquilla|,"10.946,-74.763",350.0,405183.64
house,|Colombia|Valle del Cauca|Palmira|,"3.53,-76.298",73.0,145358.95
house,|Colombia|Cundinamarca|Girardot|,"4.295,-74.789",193.0,228591.1
house,|Colombia|Santander|Bucaramanga|,"7.119,-73.123",97.0,97919.38
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.02",104.0,121555.09
house,|Colombia|Bolívar|Cartagena|,"10.406,-75.551",200.0,533491.8
house,|Colombia|Bolívar|Cartagena|,"10.393,-75.552",163.0,320770.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.713,-74.031",172.0,320770.38
house,|Colombia|Bogotá D.C|Suba|,"4.718,-74.064",137.0,194150.49
house,|Colombia|Bogotá D.C|Chapinero|,"4.635,-74.062",123.0,226227.53
house,|Colombia|Valle del Cauca|Jamundí|,"6.1769999,-75.5249599",220.0,144000.82
house,|Colombia|Atlántico|Barranquilla|,"10.987,-74.818",360.0,124931.62
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.053",240.0,405183.64
house,|Colombia|Cundinamarca|Cota|,"4.809,-74.103",207.0,287005.08
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.63,-74.106",68.0,79348.46
house,|Colombia|Bogotá D.C|Usaquén|,"4.715,-74.031",101.0,151943.86
house,|Colombia|Valle del Cauca|Cali|,"3.408,-76.565",365.0,128308.15
house,|Colombia|Bogotá D.C|Suba|,"4.669,-74.05",190.0,388300.99
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.031",122.0,259992.84
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.015,-74.816",300.0,202591.82
house,|Colombia|Bolívar|Cartagena|,"10.408,-75.512",240.0,94542.85
house,|Colombia|Bogotá D.C|Suba|,"4.741,-74.056",94.0,146879.07
house,|Colombia|Bogotá D.C|Usaquén|,"4.745,-74.026",76.0,92854.58
apartment,|Colombia|Santander|Bucaramanga|,"8.78833,-76.03556",99.0,97919.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.717,-74.025",185.0,456169.25
house,|Colombia|Bogotá D.C|Chapinero|,"4.654,-74.062",90.0,84413.26
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.013,-74.82",145.0,126619.89
house,|Colombia|Cundinamarca|Chía|,"4.872,-74.059",125.0,108048.97
house,|Colombia|Atlántico|Barranquilla|,"10.998,-74.828",115.0,89478.05
house,|Colombia|Bogotá D.C|Suba|,"4.735,-74.058",105.0,165449.99
house,|Colombia|Bogotá D.C|Suba|,"4.756,-74.07",119.0,155320.39
house,|Colombia|Valle del Cauca|Cali|,"3.369,-76.539",420.0,303887.73
apartment,|Colombia|Santander|Floridablanca|,"7.062191,-73.0985172",88.0,79348.46
house,|Colombia|Bogotá D.C|Usaquén|,"4.682,-74.051",191.0,303887.73
house,|Colombia|Atlántico|Barranquilla|,"10.996,-74.825",291.0,337653.04
house,|Colombia|Valle del Cauca|Cali|,"3.457,-76.52",217.0,84413.26
house,|Colombia|Quindío|Armenia|,"4.535,-75.726",211.0,303887.73
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",64.0,77660.19
house,|Colombia|Atlántico|Barranquilla|,"11.02,-74.804",247.0,202591.82
house,|Colombia|Bogotá D.C|Usaquén|,"4.71,-74.05",104.0,202591.82
house,|Colombia|Cundinamarca|Chía|,"4.85,-74.06",134.0,162073.45
house,|Colombia|Bogotá D.C|Chapinero|,"4.678,-74.052",75.0,163761.72
house,|Colombia|Bogotá D.C|Puente Aranda|,"4.606,-74.125",140.0,124931.62
