property_type,department,lat,lon,area_m2,price_usd
house,Bogotá D.C,4.7295692,-74.0898436,320.0,"$205,715.46"
house,Bogotá D.C,4.711,-74.072,110.0,"$128,308.15"
house,Cundinamarca,5.021,-73.991,265.0,"$320,770.38"
house,Bogotá D.C,4.601,-74.167,241.0,"$94,542.85"
house,Bogotá D.C,4.735,-74.05,110.0,"$141,814.27"
house,Bogotá D.C,4.712,-74.083,198.0,"$404,845.99"
house,Bogotá D.C,4.732,-74.037,220.0,"$187,397.43"
house,Bogotá D.C,4.669,-74.04,240.0,"$540,244.86"
house,Bogotá D.C,4.684,-74.053,240.0,"$472,714.25"
house,Atlántico,10.993,-74.815,86.0,"$85,658.10"
house,Bogotá D.C,4.693,-74.053,160.0,"$297,134.67"
house,Bogotá D.C,4.694,-74.036,76.0,"$114,802.03"
house,Valle del Cauca,3.442,-76.534,340.0,"$101,295.91"
house,Meta,4.143,-73.622,113.0,"$77,660.19"
house,Cundinamarca,4.707,-74.229,129.0,"$114,802.03"
house,Bogotá D.C,4.701,-74.039,136.0,"$202,591.82"
house,Bogotá D.C,4.708,-74.037,297.0,"$540,244.86"
house,Tolima,4.144,-74.724,286.0,"$212,721.41"
house,Bogotá D.C,4.685,-74.044,90.0,"$168,826.52"
house,Atlántico,10.99,-74.796,175.0,"$147,723.20"
house,Atlántico,10.984,-74.961,107.0,"$121,555.09"
house,Bogotá D.C,4.751,-74.066,85.0,"$116,490.29"
house,Bogotá D.C,4.82,-74.052,320.0,"$574,010.17"
house,Valle del Cauca,3.334,-76.546,150.0,"$111,425.50"
house,Cundinamarca,4.909,-73.941,300.0,"$371,418.34"
house,Bogotá D.C,4.681,-74.047,74.0,"$165,449.99"
house,Bogotá D.C,4.731,-74.061,90.0,"$118,178.56"
house,Boyacá,5.886,-73.575,90.0,"$229,604.06"
house,Cundinamarca,4.829,-74.03,358.0,"$337,653.04"
house,Valle del Cauca,3.461,-76.523,254.0,"$293,758.14"
house,Bogotá D.C,4.694,-74.035,87.0,"$141,814.27"
house,Cundinamarca,4.85,-74.05,186.0,"$158,696.92"
house,Cundinamarca,4.918,-74.026,216.0,"$155,320.39"
house,Bogotá D.C,4.667,-74.045,182.0,"$540,244.86"
house,Valle del Cauca,3.414,-76.532,269.0,"$91,166.32"
house,Bogotá D.C,4.701,-74.029,159.0,"$422,066.30"
house,Valle del Cauca,3.452,-76.532,145.0,"$141,814.27"
house,Atlántico,11.02,-74.869,127.0,"$91,166.32"
house,Bogotá D.C,4.645,-74.056,115.0,"$226,227.53"
house,Atlántico,11.016,-74.818,86.0,"$94,542.85"
house,Cundinamarca,4.549,-74.535,300.0,"$314,017.32"
house,Cundinamarca,4.869,-74.05,94.0,"$106,360.70"
apartment,Magdalena,,,95.0,"$84,750.91"
house,Bogotá D.C,4.719,-74.047,128.0,"$165,449.99"
house,Bolívar,10.389,-75.505,95.0,"$155,320.39"
house,Antioquia,6.557,-75.825,130.0,"$118,178.56"
house,Bogotá D.C,4.68,-74.053,259.0,"$506,479.56"
house,Bogotá D.C,4.762,-74.042,87.0,"$112,303.40"
house,Cundinamarca,4.305,-74.805,179.0,"$118,178.56"
house,Bogotá D.C,4.689,-74.045,127.0,"$263,369.37"
house,Valle del Cauca,3.447,-76.553,108.0,"$138,437.74"
house,Atlántico,11.004,-74.807,146.0,"$202,591.82"
house,Bogotá D.C,4.6,-74.095,120.0,"$202,591.82"
house,Valle del Cauca,3.436,-76.539,246.0,"$474,208.73"
house,Atlántico,10.997,-74.823,130.0,"$148,567.33"
house,Atlántico,10.994,-74.816,124.0,"$145,190.80"
house,Bogotá D.C,4.687,-74.044,84.0,"$145,190.80"
house,Bogotá D.C,4.754,-74.098,70.0,"$67,530.60"
house,Bogotá D.C,4.69,-74.055,105.0,"$178,956.11"
apartment,Magdalena,,,92.0,"$128,308.15"
apartment,Bogotá D.C,,,75.0,"$290,101.36"
house,Bogotá D.C,4.708,-74.029,79.0,"$172,203.05"
house,Valle del Cauca,3.278,-76.515,131.0,"$80,361.42"
house,Atlántico,11.009,-74.834,113.0,"$138,437.74"
house,Bogotá D.C,4.678,-74.043,180.0,"$273,498.96"
house,Bogotá D.C,4.641,-74.079,86.0,"$97,919.38"
house,Bogotá D.C,4.711,-74.026,190.0,"$438,948.95"
house,Bogotá D.C,4.723,-74.074,122.0,"$177,267.84"
house,Atlántico,10.991,-74.818,66.0,"$70,907.13"
house,Bogotá D.C,4.684,-74.056,98.0,"$175,579.58"
house,Bogotá D.C,4.627,-74.062,140.0,"$300,511.20"
house,Bogotá D.C,4.729,-74.049,100.0,"$148,567.33"
house,Bogotá D.C,4.711,-74.075,300.0,"$337,653.04"
house,Bogotá D.C,4.728,-74.065,170.0,"$256,616.31"
house,Quindío,4.546,-75.66,270.0,"$108,048.97"
house,Bogotá D.C,4.709,-74.03,77.0,"$118,178.56"
house,Bogotá D.C,4.691,-74.051,64.0,"$121,555.09"
house,Cundinamarca,4.279,-74.766,250.0,"$303,887.73"
house,Bogotá D.C,4.574,-74.104,289.0,"$151,943.86"
house,Bogotá D.C,4.68,-74.163,240.0,"$540,244.86"
apartment,Cundinamarca,,,200.0,"$497,145.69"
house,Valle del Cauca,3.463,-76.529,160.0,"$67,530.60"
house,Bogotá D.C,4.704,-74.053,72.0,"$141,814.27"
house,Valle del Cauca,3.439,-76.541,265.0,"$94,542.85"
house,Bogotá D.C,4.724,-74.064,115.0,"$189,085.70"
house,Valle del Cauca,3.262,-76.541,212.0,"$151,943.86"
house,Atlántico,11.01,-74.831,318.0,"$263,369.37"
house,Valle del Cauca,3.539,-76.291,126.0,"$65,842.34"
house,Bogotá D.C,4.634,-74.073,183.0,"$303,212.43"
house,Atlántico,10.99,-74.82,300.0,"$219,474.47"
house,Cundinamarca,4.85,-74.05,289.0,"$266,745.90"
house,Cundinamarca,4.331,-74.368,100.0,"$93,867.54"
house,Atlántico,11.003,-74.821,96.0,"$118,178.56"
house,Atlántico,11.008,-74.815,65.0,"$88,465.09"
house,Bogotá D.C,4.715,-74.08,285.0,"$506,479.56"
house,Bolívar,,,165.0,"$229,604.06"
house,Bogotá D.C,4.684,-74.049,71.0,"$175,913.64"
house,Bogotá D.C,4.667,-74.05,143.0,"$371,418.34"
house,Bogotá D.C,4.729,-74.038,135.0,"$145,190.80"
house,Bogotá D.C,4.702,-74.054,120.0,"$271,810.69"
house,Bogotá D.C,4.746,-74.109,96.0,"$64,154.07"
house,Atlántico,11.01,-74.945,230.0,"$108,048.97"
house,Bogotá D.C,4.726,-74.058,131.0,"$155,320.39"
house,Antioquia,6.17,-75.568,100.0,"$101,295.91"
house,Valle del Cauca,3.42,-76.562,198.0,"$121,555.09"
house,Risaralda,4.844,-75.673,350.0,"$202,591.82"
house,Atlántico,10.936,-74.799,144.0,"$67,530.60"
house,Atlántico,11.016,-74.82,148.0,"$101,295.91"
house,Atlántico,10.987,-74.79,93.0,"$91,065.02"
house,Valle del Cauca,3.414,-76.532,354.0,"$182,332.64"
house,Bogotá D.C,4.637,-74.059,100.0,"$191,280.44"
house,Bolívar,10.393,-75.475,187.0,"$135,061.21"
house,Valle del Cauca,3.801,-76.641,170.0,"$64,154.07"
house,Bolívar,10.391,-75.479,192.0,"$168,826.52"
house,Valle del Cauca,3.452,-76.534,400.0,"$219,474.47"
house,Bogotá D.C,4.698,-74.04,70.0,"$135,061.21"
house,Bogotá D.C,4.736,-74.056,125.0,"$178,956.11"
house,Atlántico,11.014,-74.825,175.0,"$202,591.82"
house,Atlántico,11.01,-74.823,155.0,"$193,644.01"
house,Bogotá D.C,4.711,-74.076,128.0,"$236,357.12"
house,Bogotá D.C,4.82,-74.075,174.0,"$219,474.47"
house,Bogotá D.C,4.598,-74.116,390.0,"$151,943.86"
house,Atlántico,10.991,-74.828,225.0,"$209,344.88"
apartment,Bogotá D.C,4.726824,-74.060882,91.0,"$111,425.50"
house,Valle del Cauca,3.382,-76.538,95.0,"$101,295.91"
house,Bogotá D.C,4.699,-74.052,86.0,"$141,814.27"
house,Atlántico,11.007,-74.812,330.0,"$405,183.64"
house,Valle del Cauca,3.345,-76.529,108.0,"$114,802.03"
house,Bogotá D.C,4.719,-74.034,86.0,"$118,178.56"
house,Bogotá D.C,4.694,-74.052,144.0,"$236,357.12"
house,Bogotá D.C,4.71,-74.055,153.0,"$206,643.66"
house,Bogotá D.C,4.569,-74.138,100.0,"$74,283.66"
house,Bogotá D.C,4.701,-74.09,137.0,"$108,048.97"
house,Bogotá D.C,4.699,-74.061,380.0,"$469,337.72"
house,Bogotá D.C,4.688,-74.049,113.0,"$185,709.17"
house,Bogotá D.C,4.7231143,-74.0455101,200.0,"$229,715.59"
house,Bogotá D.C,4.748,-74.065,96.0,"$114,802.03"
house,Bogotá D.C,4.693,-74.035,200.0,"$263,369.37"
house,Bogotá D.C,4.681,-74.05,109.0,"$219,474.47"
house,Valle del Cauca,3.47,-76.528,370.0,"$185,709.17"
house,Bogotá D.C,4.737,-74.051,88.0,"$111,087.85"
house,Bogotá D.C,4.745,-74.026,76.0,"$92,381.87"
house,Bogotá D.C,4.699,-74.035,184.0,"$297,134.67"
house,Bogotá D.C,4.698,-74.04,185.0,"$280,252.02"
house,Atlántico,11.007,-74.808,390.0,"$489,596.90"
house,Bogotá D.C,4.715,-74.142,398.0,"$219,474.47"
house,Bogotá D.C,4.711,-74.026,136.0,"$219,474.47"
house,Bogotá D.C,4.692,-74.06,187.0,"$303,887.73"
house,Tolima,4.152,-74.884,277.0,"$155,320.39"
house,Bogotá D.C,4.671,-74.052,80.0,"$405,183.64"
house,Cundinamarca,4.861,-74.05,117.0,"$107,373.66"
house,Bogotá D.C,4.582,-74.09,80.0,"$118,178.56"
house,Caldas,5.07,-75.514,90.0,"$81,036.72"
house,Bogotá D.C,4.706,-74.049,230.0,"$334,276.51"
house,Bogotá D.C,4.71,-74.027,185.0,"$422,066.30"
house,Bolívar,10.451,-75.514,165.0,"$300,511.20"
house,Atlántico,11.004,-74.809,216.0,"$185,709.17"
house,Bogotá D.C,4.598,-74.108,155.0,"$151,943.86"
house,Cundinamarca,4.94,-74.141,210.0,"$317,393.85"
house,Valle del Cauca,3.421,-76.537,320.0,"$151,943.86"
house,Bogotá D.C,4.713,-74.051,92.0,"$133,372.95"
house,Bogotá D.C,4.707,-74.041,67.0,"$104,672.44"
house,Atlántico,11.01,-74.825,75.0,"$65,842.34"
house,Bogotá D.C,4.715,-74.069,265.0,"$287,005.08"
house,Bogotá D.C,4.715,-74.03,80.0,"$145,190.80"
house,Boyacá,5.491,-73.486,338.0,"$185,709.17"
house,Atlántico,10.997,-74.802,148.0,"$71,582.44"
house,Atlántico,11.006,-74.822,76.0,"$84,413.26"
house,Bogotá D.C,4.585,-74.15,250.0,"$138,437.74"
house,Bogotá D.C,4.646,-74.08,75.0,"$153,632.13"
house,Bogotá D.C,4.744,-74.027,72.0,"$86,101.52"
house,Bogotá D.C,4.734,-74.054,75.0,"$121,217.44"
house,Cundinamarca,4.726,-73.961,394.0,"$540,244.86"
house,Bogotá D.C,4.821,-74.048,329.0,"$574,010.17"
house,Atlántico,11.024,-74.814,110.0,"$99,607.64"
house,Caldas,5.067,-75.518,90.0,"$67,530.60"
house,Bogotá D.C,4.682,-74.058,138.0,"$239,733.65"
house,Bogotá D.C,4.65,-74.055,107.0,"$371,418.34"
house,Bogotá D.C,4.686,-74.045,147.0,"$253,239.78"
house,Bogotá D.C,4.701,-74.028,215.0,"$438,948.95"
house,Atlántico,11.004,-74.807,87.0,"$77,322.54"
house,Bogotá D.C,4.721,-74.055,84.0,"$113,533.80"
house,Cundinamarca,5.063,-73.971,280.0,"$236,357.12"
house,Bogotá D.C,4.68,-74.046,94.0,"$236,357.12"
house,Bogotá D.C,4.604,-74.075,370.0,"$438,948.95"
house,Atlántico,11.025,-74.862,107.0,"$108,048.97"
house,Bogotá D.C,4.699,-74.046,100.0,"$232,980.59"
house,Atlántico,11.004,-74.807,79.0,"$111,466.02"
house,Bogotá D.C,4.723,-74.062,121.0,"$158,359.27"
house,Bogotá D.C,4.706,-74.041,80.0,"$118,178.56"
house,Atlántico,11.017,-74.817,177.0,"$214,295.89"
house,Bogotá D.C,4.641,-74.058,70.0,"$162,073.45"
house,Cundinamarca,4.917,-74.096,136.0,"$297,134.67"
house,Atlántico,11.002,-74.812,413.0,"$243,110.18"
apartment,Cundinamarca,4.7000751809,-74.0300363195,115.0,"$156,000.89"
house,Bogotá D.C,4.694,-74.051,105.0,"$199,215.29"
house,Atlántico,10.945,-74.83,156.0,"$135,061.21"
house,Bogotá D.C,4.693,-74.067,156.0,"$162,073.45"
house,Bogotá D.C,4.721,-74.026,176.0,"$368,041.81"
house,Bogotá D.C,4.621,-74.067,76.0,"$194,483.08"
house,Bogotá D.C,4.681,-74.045,116.0,"$371,418.34"
house,Bogotá D.C,4.643,-74.058,157.0,"$455,831.60"
house,Atlántico,11.008,-74.815,162.0,"$268,096.81"
house,Cundinamarca,4.865,-74.051,350.0,"$329,211.71"
house,Bogotá D.C,4.634,-74.073,243.0,"$253,239.78"
house,Atlántico,11.018,-74.821,236.0,"$199,215.29"
house,Bogotá D.C,4.679,-74.043,129.0,"$330,899.98"
house,Bogotá D.C,4.6311089,-74.1375688,77.0,"$99,429.13"
house,Bogotá D.C,4.65,-74.134,213.0,"$108,015.20"
house,Bogotá D.C,4.7359851,-74.0585141,178.0,"$205,715.46"
house,Bogotá D.C,4.727,-74.045,76.0,"$97,919.38"
house,Antioquia,6.171,-75.565,220.0,"$226,227.53"
house,Bogotá D.C,4.644,-74.061,98.0,"$128,308.15"
house,Bogotá D.C,4.715,-74.07,320.0,"$270,122.43"
house,Valle del Cauca,3.262,-76.541,320.0,"$135,061.21"
house,Bogotá D.C,4.74,-74.03,170.0,"$199,215.29"
house,Bogotá D.C,4.741,-74.055,110.0,"$185,709.17"
house,Atlántico,11.016,-74.825,146.0,"$145,190.80"
house,Bogotá D.C,4.723,-74.037,76.0,"$84,413.26"
house,Cundinamarca,4.875,-74.068,165.0,"$97,919.38"
house,Valle del Cauca,3.488,-76.532,140.0,"$91,166.32"
house,Atlántico,11.01,-74.836,90.0,"$96,231.11"
house,Bogotá D.C,4.694,-74.063,105.0,"$175,579.58"
house,Cundinamarca,4.331,-74.368,106.0,"$102,308.87"
house,Bogotá D.C,4.718,-74.043,168.0,"$195,838.76"
house,Bogotá D.C,4.681,-74.051,139.0,"$200,903.55"
house,Bogotá D.C,4.635,-74.138,250.0,"$185,709.17"
house,Bogotá D.C,4.713,-74.076,414.0,"$455,831.60"
house,Bogotá D.C,4.705,-74.055,121.0,"$189,085.70"
house,Bogotá D.C,4.678,-74.044,88.0,"$280,252.02"
house,Atlántico,11.006,-74.805,231.0,"$303,887.73"
house,Bogotá D.C,4.699,-74.047,73.0,"$165,449.99"
house,Valle del Cauca,3.411,-76.556,360.0,"$231,292.33"
house,Atlántico,10.922,-74.791,100.0,"$162,073.45"
house,Bogotá D.C,4.72,-74.042,180.0,"$243,110.18"
house,Atlántico,11.003,-74.826,115.0,"$141,814.27"
house,Caldas,5.067,-75.518,330.0,"$202,591.82"
house,Bogotá D.C,4.725,-74.039,80.0,"$118,178.56"
house,Atlántico,11.012,-74.824,158.0,"$114,802.03"
house,Bogotá D.C,4.575,-74.126,198.0,"$101,262.14"
house,Bogotá D.C,,,160.0,"$94,542.85"
house,Bogotá D.C,4.722,-74.038,73.0,"$126,282.23"
house,Bogotá D.C,4.591,-74.127,235.0,"$148,533.57"
house,Valle del Cauca,3.484,-76.522,360.0,"$185,709.17"
house,Bogotá D.C,4.714,-74.081,223.0,"$506,479.56"
house,Bogotá D.C,4.682,-74.048,95.0,"$236,357.12"
house,Bogotá D.C,4.656,-74.048,150.0,"$320,770.38"
house,Valle del Cauca,3.484,-76.484,420.0,"$219,474.47"
house,Antioquia,6.231,-75.591,200.0,"$195,838.76"
house,Caldas,5.067,-75.518,192.0,"$151,943.86"
house,Bogotá D.C,4.647,-74.09,167.0,"$226,227.53"
house,Bogotá D.C,4.726,-74.028,264.0,"$337,653.04"
apartment,Cundinamarca,4.921573,-74.030844,141.0,"$141,814.27"
house,Atlántico,11.004,-74.807,135.0,"$114,802.03"
house,Bogotá D.C,4.683,-74.108,153.0,"$165,449.99"
house,Atlántico,10.88,-75.076,300.0,"$135,061.21"
house,Atlántico,11.016,-74.813,80.0,"$81,036.72"
house,Bogotá D.C,4.698,-74.04,72.0,"$141,814.27"
house,Cundinamarca,4.851,-74.065,65.0,"$135,061.21"
house,Quindío,4.538,-75.668,130.0,"$131,684.68"
house,Caldas,5.049,-75.488,238.0,"$202,591.82"
house,Cundinamarca,4.92,-74.027,315.0,"$330,899.98"
house,Cundinamarca,4.854,-74.053,198.0,"$195,838.76"
house,Valle del Cauca,3.466,-76.508,420.0,"$219,474.47"
house,Bogotá D.C,4.705,-74.049,64.0,"$121,555.09"
house,Bogotá D.C,4.669,-74.05,199.0,"$438,948.95"
house,Valle del Cauca,3.457,-76.536,221.0,"$236,357.12"
house,Bogotá D.C,4.704,-74.062,249.0,"$236,357.12"
house,Bogotá D.C,4.752,-74.064,72.0,"$82,724.99"
house,Bogotá D.C,4.765,-74.058,360.0,"$523,362.21"
house,Cundinamarca,4.865,-74.051,250.0,"$141,814.27"
house,Atlántico,10.799,-74.92,300.0,"$178,956.11"
apartment,Cundinamarca,4.7007802278,-74.0289561678,126.0,"$221,144.12"
house,Bogotá D.C,4.631,-74.144,102.0,"$151,943.86"
house,Bogotá D.C,4.695,-74.038,98.0,"$145,190.80"
house,Bogotá D.C,4.665,-74.068,289.0,"$211,033.15"
house,Bogotá D.C,4.701,-74.029,70.0,"$199,922.33"
house,Atlántico,11.013,-74.821,160.0,"$141,814.27"
house,Atlántico,10.799,-74.921,209.0,"$225,552.23"
house,Bogotá D.C,4.701,-74.028,176.0,"$395,054.05"
house,Atlántico,11.017,-74.819,105.0,"$84,413.26"
house,Antioquia,6.253,-75.565,134.0,"$76,984.89"
house,Sucre,9.403,-75.682,100.0,"$84,413.26"
house,Bogotá D.C,4.668,-74.044,297.0,"$540,244.86"
house,Atlántico,10.978,-74.812,150.0,"$81,036.72"
house,Bogotá D.C,4.688,-74.049,170.0,"$226,227.53"
house,Bogotá D.C,4.689,-74.053,74.0,"$163,761.72"
house,Bogotá D.C,4.698,-74.054,210.0,"$303,887.73"
house,Atlántico,10.973,-74.812,140.0,"$67,530.60"
house,Valle del Cauca,3.453,-76.538,167.0,"$131,684.68"
house,Valle del Cauca,3.458,-76.559,280.0,"$270,122.43"
house,Bogotá D.C,4.661,-74.048,227.0,"$505,804.25"
house,Bogotá D.C,4.753,-74.064,71.0,"$97,581.72"
house,Cundinamarca,4.85,-74.05,200.0,"$506,479.56"
house,Valle del Cauca,3.256207,-76.603238,360.0,"$310,640.79"
house,Bogotá D.C,4.672,-74.061,114.0,"$128,308.15"
house,Antioquia,6.244,-75.581,350.0,"$219,440.71"
house,Bogotá D.C,4.724,-74.136,71.0,"$67,192.95"
house,Bogotá D.C,4.691,-74.046,147.0,"$280,252.02"
house,Antioquia,,,232.0,"$84,413.26"
house,Atlántico,11.004,-74.807,170.0,"$259,992.84"
house,Atlántico,11.01,-74.834,115.0,"$167,138.25"
house,Bogotá D.C,4.64,-74.116,147.0,"$371,418.34"
house,Bogotá D.C,4.718,-74.035,76.0,"$108,048.97"
house,Bogotá D.C,4.723,-74.046,187.0,"$479,940.03"
house,Atlántico,11.007,-74.812,304.0,"$516,236.01"
house,Bogotá D.C,4.722,-74.046,115.0,"$175,579.58"
house,Bogotá D.C,4.706,-74.04,81.0,"$202,659.35"
house,Bogotá D.C,4.735,-74.089,97.0,"$135,061.21"
house,Atlántico,,,302.0,"$320,770.38"
apartment,Santander,8.78833,-76.03556,105.0,"$109,990.47"
house,Bogotá D.C,4.538,-74.088,375.0,"$96,197.35"
house,Bogotá D.C,4.679,-74.041,64.0,"$175,579.58"
house,Cundinamarca,4.859,-74.076,296.0,"$297,134.67"
house,Bogotá D.C,4.652,-74.05,180.0,"$405,183.64"
house,Atlántico,10.991,-74.826,101.0,"$101,741.05"
house,Bogotá D.C,4.656,-74.127,84.0,"$116,490.29"
house,Atlántico,11.005,-74.835,69.0,"$72,595.40"
house,Bogotá D.C,4.675,-74.055,281.0,"$438,948.95"
house,Cundinamarca,4.632,-74.463,435.0,"$405,183.64"
house,Bogotá D.C,4.669,-74.04,183.0,"$337,653.04"
house,Valle del Cauca,3.47,-76.532,274.0,"$108,048.97"
house,Bogotá D.C,4.706,-74.027,136.0,"$293,420.49"
house,Cundinamarca,4.922,-73.998,350.0,"$469,337.72"
house,Atlántico,10.99,-74.807,136.0,"$160,722.84"
house,Bogotá D.C,4.747,-74.072,122.0,"$185,709.17"
house,Atlántico,11.01,-74.815,316.0,"$405,183.64"
house,Atlántico,11.008,-74.833,250.0,"$138,437.74"
house,Bogotá D.C,4.651,-74.062,74.0,"$92,854.58"
house,Cundinamarca,4.73,-73.978,270.0,"$297,134.67"
house,Bogotá D.C,4.647,-74.163,260.0,"$557,127.51"
house,Cundinamarca,4.881,-74.041,380.0,"$506,479.56"
house,Bogotá D.C,4.702,-74.032,97.0,"$182,332.64"
house,Valle del Cauca,3.481,-76.512,141.0,"$75,971.93"
house,Bogotá D.C,4.636,-74.071,87.0,"$180,036.60"
house,Bogotá D.C,4.707,-74.056,71.0,"$128,308.15"
house,Atlántico,10.99,-74.82,107.0,"$114,157.28"
house,Bolívar,10.395,-75.517,300.0,"$270,122.43"
house,Valle del Cauca,3.452,-76.531,125.0,"$81,036.72"
house,Valle del Cauca,3.439,-76.514,245.0,"$77,660.19"
house,Valle del Cauca,3.474,-76.523,240.0,"$128,308.15"
house,Bogotá D.C,4.729,-74.068,116.0,"$158,696.92"
house,Cundinamarca,4.854,-74.07,300.0,"$229,604.06"
house,Bogotá D.C,4.649,-74.055,112.0,"$283,628.55"
house,Atlántico,11.013,-74.839,90.0,"$103,929.60"
house,Bogotá D.C,4.747,-74.034,87.0,"$92,854.58"
house,Bogotá D.C,4.726,-74.042,76.0,"$123,243.36"
house,Bogotá D.C,4.615,-74.072,69.0,"$121,555.09"
house,Bogotá D.C,4.681,-74.052,110.0,"$229,604.06"
house,Valle del Cauca,3.452,-76.532,200.0,"$155,320.39"
house,Cundinamarca,4.331,-74.368,94.0,"$77,322.54"
house,Bogotá D.C,4.718,-74.034,132.0,"$209,344.88"
house,Atlántico,11.019,-74.865,400.0,"$472,714.25"
house,Bogotá D.C,4.701,-74.03,118.0,"$324,146.91"
house,Bogotá D.C,4.688,-74.062,100.0,"$146,879.07"
house,Bogotá D.C,4.621,-74.083,96.0,"$109,737.23"
house,Bogotá D.C,4.724,-74.04,121.0,"$189,085.70"
house,Atlántico,11.02,-74.868,73.0,"$65,842.34"
house,Valle del Cauca,3.365,-76.528,145.0,"$114,802.03"
house,Valle del Cauca,3.474,-76.527,254.0,"$87,789.79"
house,Bogotá D.C,,,220.0,"$320,770.38"
house,Valle del Cauca,3.404,-76.506,114.0,"$82,724.99"
house,Cundinamarca,5.182,-73.802,130.0,"$148,567.33"
house,Atlántico,10.964,-74.797,108.0,"$130,587.34"
house,Atlántico,11.016,-74.814,86.0,"$102,413.54"
house,Bogotá D.C,4.697,-74.035,176.0,"$270,122.43"
house,Valle del Cauca,3.264,-76.546,150.0,"$118,178.56"
house,Atlántico,10.997,-74.823,130.0,"$158,696.92"
house,Bogotá D.C,4.673,-74.052,69.0,"$195,163.45"
house,Bogotá D.C,4.658,-74.065,427.0,"$418,656.00"
house,Bogotá D.C,4.729,-74.067,66.0,"$91,166.32"
house,Bogotá D.C,4.602,-74.093,210.0,"$87,756.02"
house,Bogotá D.C,4.623,-74.148,152.0,"$97,919.38"
house,Antioquia,6.152502001,-75.5605316162,302.0,"$314,017.32"
house,Atlántico,11.024,-74.862,110.0,"$94,542.85"
house,Atlántico,11.017,-74.822,214.0,"$243,110.18"
house,Bogotá D.C,4.696,-74.125,286.0,"$158,696.92"
house,Atlántico,11.009,-74.812,197.0,"$319,887.42"
house,Bogotá D.C,4.732,-74.072,165.0,"$263,369.37"
house,Valle del Cauca,3.406,-76.546,392.0,"$133,372.95"
house,Cundinamarca,4.298,-74.727,230.0,"$287,005.08"
house,Magdalena,11.237,-74.215,140.0,"$151,943.86"
house,Bogotá D.C,4.695,-74.037,119.0,"$185,709.17"
house,Atlántico,11.019,-74.819,108.0,"$141,674.15"
house,Atlántico,10.997,-74.804,116.0,"$192,450.40"
house,Bogotá D.C,4.669,-74.051,180.0,"$472,714.25"
house,Valle del Cauca,3.414,-76.544,320.0,"$111,425.50"
house,Bogotá D.C,4.823,-74.031,250.0,"$557,127.51"
house,Bogotá D.C,4.7149508,-74.1248743,233.0,"$257,144.32"
house,Valle del Cauca,3.414,-76.532,160.0,"$195,838.76"
house,Bogotá D.C,4.676,-74.077,119.0,"$111,425.50"
house,Bogotá D.C,4.740881,-74.08381,298.0,"$308,573.19"
house,Cundinamarca,4.896,-74.057,347.0,"$287,005.08"
house,Cundinamarca,4.828,-74.034,435.0,"$472,714.25"
house,Bogotá D.C,4.757,-74.025,80.0,"$128,308.15"
house,Bogotá D.C,4.72,-74.043,77.0,"$135,061.21"
house,Atlántico,10.946,-74.763,385.0,"$371,418.34"
house,Bogotá D.C,4.678,-74.055,70.0,"$185,709.17"
house,Valle del Cauca,,,420.0,"$303,887.73"
house,Bogotá D.C,4.743,-74.071,220.0,"$388,300.99"
house,Cundinamarca,4.27,-74.764,196.0,"$472,714.25"
house,Bogotá D.C,4.762,-74.034,273.0,"$119,866.82"
house,Bogotá D.C,4.678,-74.044,88.0,"$280,252.02"
house,Bolívar,10.451,-75.515,300.0,"$540,244.86"
house,Bogotá D.C,4.649,-74.082,220.0,"$263,369.37"
house,Bogotá D.C,4.747,-74.057,66.0,"$75,971.93"
house,Valle del Cauca,3.262,-76.541,240.0,"$141,814.27"
house,Atlántico,10.957,-74.822,150.0,"$286,393.84"
house,Atlántico,11.005,-74.814,124.0,"$175,579.58"
house,Bogotá D.C,4.626,-74.077,369.0,"$438,948.95"
house,Tolima,4.4371143,-75.2032374,98.0,"$89,143.36"
house,Bogotá D.C,4.705,-74.04,137.0,"$219,474.47"
house,Bogotá D.C,4.699,-74.032,64.0,"$121,555.09"
house,Antioquia,6.15103,-75.37712,113.0,"$78,857.59"
house,Quindío,4.461,-75.667,225.0,"$131,684.68"
house,Quindío,4.461,-75.667,218.0,"$178,956.11"
house,Valle del Cauca,3.485,-76.532,380.0,"$111,425.50"
house,Bogotá D.C,4.725,-74.066,64.0,"$79,348.46"
house,Valle del Cauca,3.442,-76.529,419.0,"$472,714.25"
house,Bogotá D.C,4.703,-74.046,143.0,"$293,758.14"
house,Valle del Cauca,3.435,-76.544,198.0,"$175,579.58"
house,Bogotá D.C,4.54,-74.112,202.0,"$74,283.66"
house,Bogotá D.C,4.722,-74.066,107.0,"$124,931.62"
house,Bogotá D.C,4.581,-74.091,230.0,"$314,017.32"
house,Bogotá D.C,4.679,-74.039,150.0,"$369,730.08"
house,Bogotá D.C,4.737,-74.063,138.0,"$185,709.17"
house,Atlántico,11.004,-74.803,351.0,"$246,486.72"
house,Bolívar,10.407741,-75.509672,150.0,"$128,308.15"
house,Cundinamarca,4.893,-74.033,300.0,"$422,066.30"
house,Bogotá D.C,4.695,-74.082,104.0,"$150,255.60"
house,Bogotá D.C,4.699,-74.041,70.0,"$145,190.80"
house,Atlántico,11.006,-74.815,177.0,"$258,076.35"
house,Atlántico,11.015,-74.821,110.0,"$99,607.64"
house,Valle del Cauca,3.452,-76.532,170.0,"$212,721.41"
house,Bogotá D.C,4.702,-74.034,108.0,"$168,826.52"
